YEAR,MONTH,DAY,ORIGIN,ID,COUNTRY,REGION,DEPARTMENT_OF_ENERGY,LATITUDE,LONGITUDE,DEPTH,YIELD_1,YEILD_2,PURPOSE,NAME,TYPE;
61,09,12, 100815.3, 61012, USSR, NZ, RUSS,  74.200, 52.100, 0.000, 1150.0, 1150.0, WR, ATMOSPH, TUNNEL ;
61,09,13, 0.0, 61013, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 6.0, 6.0, WR, ATMOSPH, TUNNEL ;
61,09,13, 0.0, 61014, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WR, ATMOSPH, TUNNEL ;
61,09,14, 0.0, 61015, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.4, 0.4, WR, SURFACE, TUNNEL ;
61,09,14, 95616.7, 61016, USSR, NZ, RUSS,  74.600, 51.100, 0.000, 1200.0, 1200.0, WR, ATMOSPH, TUNNEL ;
61,09,15, 170000.0, 61017, USA, NTS, DOE, 37.000, -116.000, 0.450, 2.6, 2.6, WR, ANTLER, TUNNEL ;
61,09,16, 90813.7, 61018, USSR, NZ, RUSS,  74.000, 51.900, 0.000, 830.0, 830.0, WR, ATMOSPH, SHAFT ;
61,09,16, 194500.0, 61019, USA, NTS, DOE, 37.000, -116.000, 0.100, 0.0, 20.0, WR, SHREW, SHAFT ;
61,09,17, 0.0, 61020, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 20.0, 150.0, WR, ATMOSPH, SHAFT ;
61,09,18, 75936.8, 61021, USSR, NZ, RUSS,  74.000, 52.000, 0.000, 1000.0, 1000.0, WR, ATMOSPH, SHAFT ;
61,09,18, 0.0, 61022, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.004, 0.004, SAM, SURFACE, SHAFT ;
61,09,18, 0.0, 61023, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.75, 0.75, WR, ATMOSPH, SHAFT ;
61,09,19, 0.0, 61024, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.03, 0.03, SAM, SURFACE, SHAFT ;
61,09,20, 0.0, 61025, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 4.8, 4.8, WR, ATMOSPH, SHAFT ;
61,09,20, 81200.0, 61026, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 150.0, 1500.0, WR, ATMOSPH, SHAFT ;
61,09,21, 0.0, 61027, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.80, 0.80, WR, ATMOSPH, SHAFT ;
61,09,22, 80100.0, 61028, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 260.0, 260.0, WR, ATMOSPH, SHAFT ;
61,09,26, 0.0, 61029, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 1.2, 1.2, WR, ATMOSPH, SHAFT ;
61,10,01, 0.0, 61030, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 3.0, 3.0, WR, ATMOSPH, SHAFT ;
61,10,01, 220000.0, 61031, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, BOOMER, SHAFT ;
61,10,02, 103100.0, 61032, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 250.0, 250.0, WR, ATMOSPH, TUNNEL ;
61,10,04, 0.0, 61033, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 13.0, 13.0, WR, ATMOSPH, TUNNEL ;
61,10,04, 73054.8, 61034, USSR, NZ, RUSS,  73.700, 53.800, 0.000, 1500.0, 10000.0, WR, ATMOSPH, TUNNEL ;
61,10,06, 70012.2, 61035, USSR, NZ, RUSS,  74.300, 51.600, 0.000, 4000.0, 4000.0, WR, ATMOSPH, TUNNEL ;
61,10,06, 0.0, 61036, USSR, MTR, RUSS,  48.000, 46.000, 0.000, 40.0, 40.0, WE, ATMOSPH, TUNNEL ;
61,10,08, 0.0, 61037, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 15.0, 15.0, WR, ATMOSPH, TUNNEL ;
61,10,10, 180000.0, 61038, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, CHENA, TUNNEL ;
61,10,11, 73959.4, 61039, USSR, SEMI, KAZAKH,  50.000, 77.700, 0.000, 1.0, 1.0, FMS, TUNNEL, SHAFT ;
61,10,12, 0.0, 61040, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 15.0, 15.0, WR, ATMOSPH, SHAFT ;
61,10,17, 0.0, 61041, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 6.6, 6.6, WR, ATMOSPH, SHAFT ;
61,10,19, 0.0, 61042, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WR, ATMOSPH, SHAFT ;
61,10,20, 80702.0, 61043, USSR, NZ, RUSS,  73.800, 53.200, 0.000, 1450.0, 1450.0, WR, ATMOSPH, SHAFT ;
61,10,23, 83122.1, 61044, USSR, NZ, RUSS,  73.900, 53.800, 0.000, 12500.0, 12500.0, WR, ATMOSPH, SHAFT ;
61,10,23, 103048.8, 61045, USSR, NZ, RUSS,  70.700, 53.500, 0.000, 4.8, 4.8, WE, UW, SHAFT ;
61,10,25, 83300.0, 61046, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 300.0, 300.0, WR, ATMOSPH, SHAFT ;
61,10,25, 0.0, 61047, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.50, 0.50, FMS, ATMOSPH, SHAFT ;
61,10,27, 83026.6, 61048, USSR, NZ, RUSS,  70.700, 53.500, 0.000, 16.0, 16.0, WE, WATERSUR, SHAFT ;
61,10,27, 0.0, 61049, USSR, MTR, RUSS,  48.000, 46.000, 0.000, 1.2, 1.2, WE, SPACE, SHAFT ;
61,10,27, 0.0, 61050, USSR, MTR, RUSS,  48.000, 46.000, 0.000, 1.2, 1.2, WE, SPACE, SHAFT ;
61,10,29, 183000.0, 61051, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, MINK, SHAFT ;
61,10,30, 0.0, 61052, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.09, 0.09, WE, ATMOSPH, GALLERY ;
61,10,30, 83327.8, 61053, USSR, NZ, RUSS,  73.800, 53.500, 0.000, 50000.0, 50000.0, WR, ATMOSPH, GALLERY ;
61,10,31, 82917.2, 61054, USSR, NZ, RUSS,  73.600, 56.200, 0.000, 5000.0, 5000.0, WR, ATMOSPH, GALLERY ;
61,10,31, 83800.5, 61055, USSR, NZ, RUSS,  75.100, 56.700, 0.000, 150.0, 1500.0, WR, ATMOSPH, GALLERY ;
61,11,01, 0.0, 61056, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 2.7, 2.7, WR, ATMOSPH, GALLERY ;
61,11,02, 84100.0, 61057, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 120..0, 120.0, WR, ATMOSPH, GALLERY ;
61,11,02, 0.0, 61058, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 286 :o 280.0, WR ATMOSPH ,,, GALLERY ;
61,11,02, 0.0, 61059, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.6, 0.6, WR, ATMOSPH, GALLERY ;
61,11,03, 0.0, 61060, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.0, 0.001, SAM, SURFACE, GALLERY ;
61,11,03, 0.0, 61061, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.9, 0.9, WR, ATMOSPH, GALLERY ;
61,11,04, 0.0, 61062, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 15.0, 15.0, WR, ATMOSPH, GALLERY ;
61,11,04, 72019.7, 61063, USSR, NZ, RUSS,  73.700, 55.700, 0.000, 150.0, 1500.0, WR, ATMOSPH, GALLERY ;
61,11,04, 0.0, 61064, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 6.0, 6.0, WR, ATMOSPH, GALLERY ;
61,11,04, 0.0, 61065, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.2, 0.2, WR, SURFACE, GALLERY ;
61,11,07, 113000.0, 61066, FRANCE, IN, ECKER,  24.000, 5.000, 0.000, 0.0, 20.0, WR, AGATHE, GALLERY ;
61,12,03, 230500.0, 61067, USA, NTS, DOE, 37.000, -116.000, 0.000, 13.4, 13.4, WR, FISHER, SHAFT ;
61,12,10, 190000.0, 61068, USA, CARLSBAD, NM,  32.250, -104.140, 0.000, 3.0, 3.0, PNE, GNOME, SHAFT ;
61,12,13, 180000.0, 61069, USA, NTS, DOE, 37.000, -116.000, 0.200, 0.5, 0.5, WR, MAD, SHAFT ;
61,12,17, 163500.0, 61070, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, RINGTAIL, SHAFT ;
61,12,22, 163000.0, 61071, USA, NTS, DOE, 37.000, -116.000, 0.250, 0.15, 0.15, WR, FEATHER, TUNNEL ;
62,01,09, 163001.3, 62001, USA, NTS, UGS, 37.000, -116.200, 0.000, 5.1, 5.1, WR, STOAT, SHAFT ;
62,01,18, 180000.4, 62002, USA, NTS, UGS, 36.700, -116.100, 0.000, 6.4, 6.4, WR, AGOUTI, SHAFT ;
62,01,30, 180000.0, 62003, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, DORMOUSE, SHAFT ;
62,02,02, 75957.8, 62004, USSR, SEMI, KAZAKH,  49.700, 78.100, 0.000, 0.001, 20.0, WE, TUNNEL, SHAFT ;
62,02,08, 180000.0, 62005, USA, NTS, DOE, 37.000, -116.000, 0.200, 3.07, 3.07, WR, STILLWATER, SHAFT ;
62,02,09, 163000.0, 62006, USA, NTS, DOE, 37.000, -116.000, 0.250, 7.1, 7.1, WR, ARMADILLO, SHAFT ;
62,02,15, 180000.0, 62007, USA, NTS, DOE, 37.000, -116.000, 0.300, 5.7, 5.7, WE, HARDHAT, SHAFT ;
62,02,19, 163000.0, 62008, USA, NTS, DOE, 37.000, -116.000, 0.150, 1.9, 1.9, WR, CHINCHILLA, SHAFT ;
62,02,19, 175000.0, 62009, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, CODSAW, SHAFT ;
62,02,23, 180000.0, 62010, USA, NTS, DOE, 37.000, -116.000, 0.000, 11.9, 11.9, WR, CIMARRON, SHAFT ;
62,02,24, 163000.0, 62011, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, PLATYPUS, SHAFT ;
62,03,01, 191000.0, 62012, UK, NTS, DOE, 37.000, -116.000, 0.000, 9.5, 9.5, WR, PAMPAS, SHAFT ;
62,03,05, 181500.0, 62013, USA, NTS, DOE, 37.000, -116.000, 0.030, 0.43, 0.43, WE, DANNY, BOY CRATER ;
62,03,06, 163000.0, 62014, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, SE, ERMINE, SHAFT ;
62,03,08, 180000.0, 62015, USA, NTS, DOE, 37.000, -116.000, 0.000, 8.4, 8.4, WR, BRAZOS, SHAFT ;
62,03,15, 163000.0, 62016, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, HOGNOSE, SHAFT ;
62,03,28, 180000.0, 62017, USA, NTS, DOE, 37.000, -116.000, 0.000, 3.4, 3.4, WR, HOOSIC, SHAFT ;
62,03,31, 180000.0, 62018, USA, NTS, DOE, 37.000, -116.000, 0.150, 0.0, 20.0, WR, CHINCHILLA, II SHAFT ;
62,04,05, 180000.0, 62019, USA, NTS, DOE, 37.000, -116.000, 0.000, 10.6, 10.6, WR, DORMOUSE, PRIME SHAFT ;
62,04,06, 180000.0, 62020, USA, NTS, DOE, 37.000, -116.000, 0.0 20, WR PASSAIC SHAFT ,,,, TUNNEL ;
62,04,12, 180000.0, 62021, USA, NTS, DOE, 37.000, -116.000, 0.0 20, WR HUDSON SHAFT ,,,, TUNNEL ;
62,04,14, 180000.0, 62022, USA, NTS, DOE, 37.000, -116.000, 0.200, 1.85, 1.85, WR, PLATTE, TUNNEL ;
62,04,21, 184000.0, 62023, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, DEAD, SHAFT ;
62,04,25, 154500.0, 62024, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 190. 0 190.0, WR ADOBE AIRDROP ,,, AIRDROP ;
62,04,27, 160100.0, 62025, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 410.0, 410.0, WR, AZTEC, AIRDROP ;
62,04,27, 180000.0, 62026, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, BLACK, SHAFT ;
62,05,01, 95957.1, 62027, FRANCE, IN, ECKER,  23.800, 5.400, 0.000, 20.0, 150.0, WR, BERYL, GALLERY ;
62,05,02, 180200.0, 62028, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 1090.0, 1090.0, WR, ARKANSAS, AIRDROP ;
62,05,04, 190500.0, 62029, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 670.0, 670.0, WR, QUESTA, AIRDROP ;
62,05,06, 233000.0, 62030, USA, PACIFIC, DOE, 4.833, -149.417, 0.000, WR FRIGATE BIRD ROCKET ,,,, SHAFT ;
62,05,07, 193300.1, 62031, USA, NTS, UGS, 37.046, -116.025, 0.000, 0.0, 20.0, WR, PACA, SHAFT ;
62,05,08, 180100.0, 62032, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 100.0, 100.0, WR, YUKON, AIRDROP ;
62,05,09, 170100.0, 62033, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 100.0, 100.0, WR, MESILLA, AIRDROP ;
62,05,10, 150000.0, 62034, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, ARIKAREE, SHAFT ;
62,05,11, 153700.0, 62035, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 50.0, 50.0, WR, MUSKEGON, AIRDROP ;
62,05,11, 200200.0, 62036, USA, PACIFIC, DOE, 31.233, -124.217, 0.000, 0.0, 20.0, WE, SWORDFISH, UW ;
62,05,12, 170200.0, 62037, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 500.0, 500.0, WR, ENCINO, AIRDROP ;
62,05,12, 190000.1, 62038, USA, NTS, UGS, 37.065, -116.030, 0.000, 40.0, 40.0, WR, AARDVARK, SHAFT ;
62,05,14, 152200.0, 62039, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 97.0, 97.0, WR, SWANEE, AIRDROP ;
62,05,19, 150000.2, 62040, USA, NTS, UGS, 37.122, -116.047, 0.000, 4.5, 4.5, WR, EEL, SHAFT ;
62,05,19, 153600.0, 62041, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 73.0, 73.0, WR, CHETCO, AIRDROP ;
62,05,25, 150000.2, 62042, USA, NTS, UGS, 37.125, -116.052, 0.000, 0.0, 20.0, WR, WHITE, SHAFT ;
62,05,25, 160900.0, 62043, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 2.6, 2.6, WR, TANANA, AIRDROP ;
62,05,27, 170200.0, 62044, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 43.0, 43.0, WR, NAMBE, AIRDROP ;
62,06,01, 170000.0, 62045, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, RACCOON, SHAFT ;
62,06,06, 170000.0, 62046, USA, NTS, DOE, 37.000, -116.000, 0.300, 0.0, 20.0, WR, PACKRAT, SHAFT ;
62,06,08, 170300.0, 62047, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 782.0, 782.0, WR, ALMA, AIRDROP ;
62,06,09, 153700.0, 62048, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 210.0, 210.0, WR, TRUCKEE, AIRDROP ;
62,06,10, 160100.0, 62049, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 3000.0, 3000.0, WR, YESO, AIRDROP ;
62,06,12, 153700.0, 62050, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 1200.0, 1200.0, WR, HARLEM, AIRDROP ;
62,06,13, 210000.0, 62051, USA, NTS, DOE, 37.000, -116.000, 0.000, 2.9, 2.9, WR, DES, MOINES TUNNEL ;
62,06,15, 160100.0, 62052, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 800.0, 800.0, WR, RINCONADA, AIRDROP ;
62,06,17, 160000.0, 62053, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 52.0, 52.0, WR, DULCE, AIRDROP ;
62,06,19, 150100.0, 62054, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 2.2, 2.2, WR, PETIT, AIRDROP ;
62,06,21, 170000.0, 62055, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, DAMAN, I SHAFT ;
62,06,22, 160000.0, 62056, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 81.5, 81.5, WR, OTOWI, AIRDROP ;
62,06,27, 151900.0, 62057, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 7650.0, 7650.0, WR, BIGHORN, AIRDROP ;
62,06,27, 180000.0, 62058, USA, NTS, DOE, 37.000, -116.000, 0.450, 67.0, 67.0, WR, HAYMAKER, SHAFT ;
62,06,28, 170000.0, 62059, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WE, MARSHMALLOW, TUNNEL ;
62,06,30, 152100.0, 62060, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 1270.0, 1270.0, WR, BLUESTONE, AIRDROP ;
62,06,30, 213000.0, 62061, USA, NTS, DOE, 37.000, -116.000, 0.150, 0.0, 20.0, WR, SACRAMENTO, SHAFT ;
62,07,06, 170000.1, 62062, USA, NTS, UGS, 37.177, -116.045, 0.000, 104.0, 104.0, PNE, PLO, SEDAN CRATER ;
62,07,07, 190000.0, 62063, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WE, LITTLEFELLER, SURFACE ;
62,07,09, 90000.0, 62064, USA, JOHNSTON, IS,  16.450, -169.320, -400, 1400.0, 1400.0, WE, STARFISH, PRIME ROCKET ;
62,07,10, 163300.0, 62065, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 1000.0, 1000.0, WR, SUNSET, AIRDROP ;
62,07,11, 153700.0, 62066, USA, CHRISTMAS, IS,  2.000, -157.000, 0.000, 3880.0, 3880.0, WR, PAMLICO, AIRDROP ;
62,07,11, 164500.0, 62067, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.5, 0.5, WE, JOHNNIE, BOY CRATER ;
62,07,13, 160000.2, 62068, USA, NTS, UGS, 37.055, -116.033, 0.000, 20.0, 200.0, WR, MERRIMAC, SHAFT ;
62,07,14, 183000.1, 62069, USA, NTS, UGS, 36.800, -115.925, 0.000, 0.0, 20.0, WE, SMALLBOY, TOWER ;
62,07,17, 170000.0, 62070, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WE, LITTLEFELLER, SURFACE ;
62,07,27, 210000.2, 62071, USA, NTS, UGS, 37.130, -116.064, 0.000, 0.0, 20.0, WR, WICHITA, SHAFT ;
62,08,01, 0.0, 62072, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 2.4, 2.4, WR, ATMOSPH, SU ;
62,08,03, 0.0, 62073, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 1.6, 1.6, WR, ATMOSPH, SU ;
62,08,04, 0.0, 62074, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 3.8, 3.8, WR, ATMOSPH, SU ;
62,08,05, 90845.8, 62075, USSR, NZ, RUSS,  74.200, 52.500, 0.000, 21100.0, 21100.0, WR, ATMOSPH, SU ;
62,08,07, 93000.0, 62076, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 9.9, 9.9, WR, SURFACE, SU ;
62,08,10, 90000.0, 62077, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 150.0, 1500.0, WR, ATMOSPH, SU ;
62,08,18, 0.0, 62078, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 7.4, 7.4, WR, ATMOSPH, SU ;
62,08,18, 0.0, 62079, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 5.8, 5.8, WR, ATMOSPH, SU ;
62,08,20, 90214.1, 62080, USSR, NZ, RUSS,  74.300, 51.500, 0.000, 2800.0, 2800.0, WR, ATMOSPH, SU ;
62,08,21, 0.0, 62081, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 20.0, 150.0, WR, ATMOSPH, SU ;
62,08,22, 90004.2, 62082, USSR, NZ, RUSS,  74.000, 53.300, 0.000, 1600.0, 1600.0, WR, ATMOSPH, SU ;
62,08,22, 0.0, 62083, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 6.0, 6.0, WR, WATER, SU ;
62,08,22, 0.0, 62084, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 3.0, 3.0, WR, ATMOSPH, SHAFT ;
62,08,23, 0.0, 62085, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 2.5, 2.5, WR, ATMOSPH, SHAFT ;
62,08,24, 150000.2, 62086, USA, NTS, UGS, 37.130, -116.009, 0.000, 0.0, 20.0, WR, YORK, SHAFT ;
62,08,24, 170000.1, 62087, USA, NTS, UGS, 37.046, -116.024, 0.0 20, WR BOBAC SHAFT ,,,, SHAFT ;
62,08,25, 54000.0, 62088, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WR, ATMOSPH, SHAFT ;
62,08,25, 90000.0, 62089, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 1500.0, 10000.0, WR, ATMOSPH, SHAFT ;
62,08,27, 90050.9, 62090, USSR, NZ, RUSS,  74.700, 50.300, 0.000, 4200.0, 4200.0, WR, ATMOSPH, SHAFT ;
62,08,27, 0.0, 62091, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 11.0, 11.0, WR, ATMOSPH, SHAFT ;
62,08,31, 0.0, 62092, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 2.7, 2.7, FMS, ATMOSPH, SHAFT ;
62,09,02, 124000.0, 62093, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 80.0, 80.0, WR, ATMOSPH, SHAFT ;
62,09,06, 0.0, 62094, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, RARITAN, SHAFT ;
62,09,08, 101757.7, 62095, USSR, NZ, RUSS,  73.700, 53.800, 0.000, 1900.0, 1900.0, WR, ATMOSPH, SHAFT ;
62,09,14, 171000.0, 62096, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, HYRAX, SHAFT ;
62,09,15, 80213.9, 62097, USSR, NZ, RUSS,  74.400, 51.500, 0.000, 3100.0, 3100.0, WR, ATMOSPH, SHAFT ;
62,09,16, 105910.5, 62098, USSR, NZ, RUSS,  74.200, 51.600, 0.000, 3250.0, 3250.0, WR, ATMOSPH, SHAFT ;
62,09,18, 82902.7, 62099, USSR, NZ, RUSS,  73.200, 54.700, 0.000, 1350.0, 1350.0, WR, ATMOSPH, SHAFT ;
62,09,19, 110056.4, 62100, USSR, NZ, RUSS,  73.800, 53.800, 0.000, 1500.0, 10000.0, WR, ATMOSPH, SHAFT ;
62,09,20, 170000.0, 62101, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, PEBA, SHAFT ;
62,09,21, 80100.0, 62102, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 2400.0, 2400.0, WR, ATMOSPH, SHAFT ;
62,09,22, 0.0, 62103, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.21, 0.21, SAM, SURFACE, SHAFT ;
62,09,24, 0.0, 62104, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 1.2, 1.2, WR, ATMOSPH, SHAFT ;
62,09,25, 0.0, 62105, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 7.0, 7.0, WR, SURFACE, SHAFT ;
62,09,25, 130231.7, 62106, USSR, NZ, RUSS,  73.700, 55.000, 0.000, 19100.0, 19100.0, WR, ATMOSPH, SHAFT ;
62,09,27, 80316.4, 62107, USSR, NZ, RUSS,  74.300, 52.400, 0.000, 10000.0, 50000.0, WR, ATMOSPH, SHAFT ;
62,09,28, 0.0, 62108, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 1.3, 1.3, FMS, ATMOSPH, SHAFT ;
62,09,29, 170000.0, 62109, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, ALLEGHENY, SHAFT ;
62,10,02, 161700.0, 62110, USA, JOHNSTON, IS,  16.450, -169.320, 0.000, 75.0, 75.0, WR, ANDROSCOGGIN, AIRDROP ;
62,10,05, 170000.0, 62111, USA, NTS, DOE, 37.000, -116.000, 0.000, 115.0, 115.0, WR, MISSISSIPPI, SHAFT ;
62,10,06, 160200.0, 62112, USA, JOHNSTON, IS,  16.450, -169.320, 0.000, 11.3, 11.3, WR, BUMPING, AIRDROP ;
62,10,07, 163200.0, 62113, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 320.0, 320.0, WR, ATMOSPH, SHAFT ;
62,10,09, 0.0, 62114, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 8.0, 8.0, WR, ATMOSPH, SHAFT ;
62,10,09, 0.0, 62115, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 15.0, 15.0, WR, ATMOSPH, SHAFT ;
62,10,10, 0.0, 62116, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 9.2, 9.2, WR, ATMOSPH, SHAFT ;
62,10,12, 150000.0, 62117, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, ROANOKE, SHAFT ;
62,10,12, 0.0, 62118, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, WOLVERINE, SHAFT ;
62,10,13, 0.0, 62119, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 4.9, 4.9, WR, ATMOSPH, AIRDROP ;
62,10,14, 0.0, 62120, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 0.001, 20.0, WR, ATMOSPH, AIRDROP ;
62,10,18, 160100.0, 62121, USA, JOHNSTON, IS,  16.450, -169.320, 0.000, 1590.0, 1590.0, WR, CHAMA, AIRDROP ;
62,10,1, 0.0, 62122, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, TIOGA, SHAFT ;
62,10,19, 180000.0, 62123, USA, NTS, DOE, 37.000, -116.000, 0.000, 12.5, 12.5, WR, BANDICOOT, SHAFT ;
62,10,20, 0.0, 62124, USSR, SEMI, KAZAKH,  50.000, 78.000, 0.000, 6.7, 6.7, WR, ATMOSPH, ROCKET ;
62,10,20, 83000.0, 62125, USA, JOHNSTON, IS,  16.450, -169.320, 0.000, 0.0, 20.0, WE, CHECKMATE, ROCKET ;
62,10,22, 34100.0, 62126, USSR, MTR, RUSS,  48.000, 46.000, 0.000, 300.0, 300.0, WE, SPACE, PRIM ROCKET ;
62,10,22, 90610.1, 62127, USSR, NZ, RUSS,  73.400, 54.900, 0.000, 8200.0, 8200.0, WR, ATMOSPH, PRIM ROCKET ;
62,10,26, 100000.0, 62128, USA, JOHNSTON, IS,  16.450, -169.320, 0.000, 200.0, 1000.0, WE, BLUEGILL, PRIM ROCKET ;
62,10,27, 73500.0, 62129, USSR, NZ, RUSS,  73.000, 55.000, 0.000, 260.0, 260.0, WR, ATMOSPH, SHAFT ;
62,10,27, 150000.0, 62130, USA, NTS, DOE, 37.000, -116.000, 0.000, 0.0, 20.0, WR, SANTEE, SHAFT ;
